Name,Location,Locality,City,Cuisine,Rating,Votes,Cost
The Imperial Cafe,"Connaught Place, Central Delhi", Central Delhi,Delhi,Multi-Cuisine,4.4,23,2500
The Imperial Cafe,"Connaught Place, Central Delhi", Central Delhi,Delhi,  North Indian,4.4,23,2500
The Imperial Cafe,"Connaught Place, Central Delhi", Central Delhi,Delhi,  Italian,4.4,23,2500
The Imperial Cafe,"Connaught Place, Central Delhi", Central Delhi,Delhi,  Chinese,4.4,23,2500
The Imperial Cafe,"Connaught Place, Central Delhi", Central Delhi,Delhi,  Continental,4.4,23,2500
The Imperial Cafe,"Connaught Place, Central Delhi", Central Delhi,Delhi,  European,4.4,23,2500
Sorrento,"Shangri La's Eros Hotel,Janpath, Central Delhi", Central Delhi,Delhi,Italian,4.5,113,4000
Handi Chhadeyan Di,"Connaught Place, Central Delhi", Central Delhi,Delhi,North Indian,4.3,46,800
The Chai Story,"Connaught Place, Central Delhi", Central Delhi,Delhi,Fast Food,4.1,169,400
The Chai Story,"Connaught Place, Central Delhi", Central Delhi,Delhi,  Tea,4.1,169,400
Fifty9,"Radisson Blu Marina,Connaught Place, Central Delhi", Central Delhi,Delhi,North Indian,3.7,193,2800
Fifty9,"Radisson Blu Marina,Connaught Place, Central Delhi", Central Delhi,Delhi,  Continental,3.7,193,2800
Fifty9,"Radisson Blu Marina,Connaught Place, Central Delhi", Central Delhi,Delhi,  Oriental ,3.7,193,2800
Shang Palace,"Shangri La's Eros Hotel,Janpath, Central Delhi", Central Delhi,Delhi,Chinese,4.6,152,4000
Shang Palace,"Shangri La's Eros Hotel,Janpath, Central Delhi", Central Delhi,Delhi,  Asian,4.6,152,4000
Veda,"Connaught Place, Central Delhi", Central Delhi,Delhi,North Indian,4.1,318,2700
Veda,"Connaught Place, Central Delhi", Central Delhi,Delhi,  Seafood,4.1,318,2700
Veda,"Connaught Place, Central Delhi", Central Delhi,Delhi,  Mughlai,4.1,318,2700
Baluchi,"The Lalit New Delhi,Connaught Place, Central Delhi", Central Delhi,Delhi,North Indian,4.4,310,4000
Baluchi,"The Lalit New Delhi,Connaught Place, Central Delhi", Central Delhi,Delhi,  Mughlai,4.4,310,4000
The Connaught Bar,"Radisson Blu Marina,Connaught Place, Central Delhi", Central Delhi,Delhi,Finger Food,3.7,23,2200
Kapurthala Kitchen,"Connaught Place, Central Delhi", Central Delhi,Delhi,North Indian,2.9,20,1200
Kapurthala Kitchen,"Connaught Place, Central Delhi", Central Delhi,Delhi,  Chinese,2.9,20,1200
Kapurthala Kitchen,"Connaught Place, Central Delhi", Central Delhi,Delhi,  Continental,2.9,20,1200
Bistro 55,"Paharganj, Central Delhi", Central Delhi,Delhi,Multi-Cuisine,5.0,2,500
Bistro 55,"Paharganj, Central Delhi", Central Delhi,Delhi,  North Indian,5.0,2,500
Bistro 55,"Paharganj, Central Delhi", Central Delhi,Delhi,  Italian,5.0,2,500
Bistro 55,"Paharganj, Central Delhi", Central Delhi,Delhi,  Chinese,5.0,2,500
Bistro 55,"Paharganj, Central Delhi", Central Delhi,Delhi,  Continental,5.0,2,500
Giani,"Connaught Place, Central Delhi", Central Delhi,Delhi,Desserts,3.0,2,400
Giani,"Connaught Place, Central Delhi", Central Delhi,Delhi,  Ice Cream,3.0,2,400
Giani,"Connaught Place, Central Delhi", Central Delhi,Delhi,  Shakes,3.0,2,400
Mamagoto,"Khan Market, Central Delhi", Central Delhi,Delhi,Asian,4.5,576,1500
Mamagoto,"Khan Market, Central Delhi", Central Delhi,Delhi,  Chinese,4.5,576,1500
Mamagoto,"Khan Market, Central Delhi", Central Delhi,Delhi,  Thai,4.5,576,1500
Mamagoto,"Khan Market, Central Delhi", Central Delhi,Delhi,  Japanese,4.5,576,1500
Cinnabon,"Shivaji Stadium Metro Station,Connaught Place, Central Delhi", Central Delhi,Delhi,Desserts,3.8,19,500
Cinnabon,"Shivaji Stadium Metro Station,Connaught Place, Central Delhi", Central Delhi,Delhi,  Bakery and Confectionary,3.8,19,500
Cinnabon,"Shivaji Stadium Metro Station,Connaught Place, Central Delhi", Central Delhi,Delhi,  Coffee,3.8,19,500
Fat Lulu's,"Khan Market, Central Delhi", Central Delhi,Delhi,Italian,4.5,25,1500
Fat Lulu's,"Khan Market, Central Delhi", Central Delhi,Delhi,  Pizza,4.5,25,1500
Fat Lulu's,"Khan Market, Central Delhi", Central Delhi,Delhi,  Fast Food,4.5,25,1500
Pikkle,"Rajinder Nagar, West Delhi", West Delhi,Delhi,Asian,4.2,499,1800
Pikkle,"Rajinder Nagar, West Delhi", West Delhi,Delhi,  North Indian,4.2,499,1800
Pikkle,"Rajinder Nagar, West Delhi", West Delhi,Delhi,  Chinese,4.2,499,1800
Pikkle,"Rajinder Nagar, West Delhi", West Delhi,Delhi,  Thai,4.2,499,1800
Pikkle,"Rajinder Nagar, West Delhi", West Delhi,Delhi,  Japanese,4.2,499,1800
Pikkle,"Rajinder Nagar, West Delhi", West Delhi,Delhi,  Sushi,4.2,499,1800
Pindi,"Pandara Road, Central Delhi", Central Delhi,Delhi,North Indian,4.4,415,2500
Pindi,"Pandara Road, Central Delhi", Central Delhi,Delhi,  Chinese,4.4,415,2500
Pindi,"Pandara Road, Central Delhi", Central Delhi,Delhi,  Mughlai,4.4,415,2500
Cafe Delhi Heights,"Khan Market, Central Delhi", Central Delhi,Delhi,Modern Indian,4.4,123,2000
Cafe Delhi Heights,"Khan Market, Central Delhi", Central Delhi,Delhi,  Italian,4.4,123,2000
Cafe Delhi Heights,"Khan Market, Central Delhi", Central Delhi,Delhi,  Continental,4.4,123,2000
Cafe Delhi Heights,"Khan Market, Central Delhi", Central Delhi,Delhi,  American,4.4,123,2000
TOS - Take Off Scarlet,"Punjabi Bagh, West Delhi", West Delhi,Delhi,Multi-Cuisine,3.9,3055,1200
TOS - Take Off Scarlet,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  North Indian,3.9,3055,1200
TOS - Take Off Scarlet,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Italian,3.9,3055,1200
TOS - Take Off Scarlet,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Chinese,3.9,3055,1200
TOS - Take Off Scarlet,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Continental,3.9,3055,1200
Veg Gulati,"Pandara Road, Central Delhi", Central Delhi,Delhi,North Indian,4.4,90,1200
Veg Gulati,"Pandara Road, Central Delhi", Central Delhi,Delhi,  Biryani,4.4,90,1200
Veg Gulati,"Pandara Road, Central Delhi", Central Delhi,Delhi,  Indian Cuisine,4.4,90,1200
Judge & Jury,"Vijay Nagar, North Delhi", North Delhi,Delhi,Multi-Cuisine,4.1,1076,1400
Judge & Jury,"Vijay Nagar, North Delhi", North Delhi,Delhi,  North Indian,4.1,1076,1400
Judge & Jury,"Vijay Nagar, North Delhi", North Delhi,Delhi,  Italian,4.1,1076,1400
Judge & Jury,"Vijay Nagar, North Delhi", North Delhi,Delhi,  Chinese,4.1,1076,1400
Judge & Jury,"Vijay Nagar, North Delhi", North Delhi,Delhi,  American,4.1,1076,1400
The DineRoom,"Punjabi Bagh, West Delhi", West Delhi,Delhi,North Indian,4.2,443,1000
The DineRoom,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Italian,4.2,443,1000
The DineRoom,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Chinese,4.2,443,1000
Qbic Cafe,"East Patel Nagar, West Delhi", West Delhi,Delhi,North Indian,4.3,447,1200
Qbic Cafe,"East Patel Nagar, West Delhi", West Delhi,Delhi,  Chinese,4.3,447,1200
Qbic Cafe,"East Patel Nagar, West Delhi", West Delhi,Delhi,  Continental,4.3,447,1200
Qbic Cafe,"East Patel Nagar, West Delhi", West Delhi,Delhi,  Italian,4.3,447,1200
1 Oak Cafe & Bar,"Defence Colony, South Delhi", South Delhi,Delhi,Finger Food,4.2,2118,1600
1 Oak Cafe & Bar,"Defence Colony, South Delhi", South Delhi,Delhi,  Italian,4.2,2118,1600
1 Oak Cafe & Bar,"Defence Colony, South Delhi", South Delhi,Delhi,  Continental,4.2,2118,1600
1 Oak Cafe & Bar,"Defence Colony, South Delhi", South Delhi,Delhi,  Asian,4.2,2118,1600
Zaika Foods,"Daryaganj, Central Delhi", Central Delhi,Delhi,North Indian,4.0,51,500
Zaika Foods,"Daryaganj, Central Delhi", Central Delhi,Delhi,  Chinese,4.0,51,500
Zaika Foods,"Daryaganj, Central Delhi", Central Delhi,Delhi,  Mughlai,4.0,51,500
The Chatter House,"Khan Market, Central Delhi", Central Delhi,Delhi,North Indian,4.2,615,2600
The Chatter House,"Khan Market, Central Delhi", Central Delhi,Delhi,  Italian,4.2,615,2600
The Chatter House,"Khan Market, Central Delhi", Central Delhi,Delhi,  Continental,4.2,615,2600
Dilli Gate,"Daryaganj, Central Delhi", Central Delhi,Delhi,North Indian,4.5,2,600
Dilli Gate,"Daryaganj, Central Delhi", Central Delhi,Delhi,  Chinese,4.5,2,600
Dilli Gate,"Daryaganj, Central Delhi", Central Delhi,Delhi,  Mughlai,4.5,2,600
Imly,"Apsara Arcade Mall,Karol Bagh, Central Delhi", Central Delhi,Delhi,Street Food,3.8,401,800
Imly,"Apsara Arcade Mall,Karol Bagh, Central Delhi", Central Delhi,Delhi,  North Indian,3.8,401,800
Imly,"Apsara Arcade Mall,Karol Bagh, Central Delhi", Central Delhi,Delhi,  Chinese,3.8,401,800
Imly,"Apsara Arcade Mall,Karol Bagh, Central Delhi", Central Delhi,Delhi,  South Indian,3.8,401,800
Imly,"Apsara Arcade Mall,Karol Bagh, Central Delhi", Central Delhi,Delhi,  Fast Food,3.8,401,800
Ichiban,"Pandara Road, Central Delhi", Central Delhi,Delhi,Chinese,4.5,190,800
Ichiban,"Pandara Road, Central Delhi", Central Delhi,Delhi,  Thai,4.5,190,800
Ichiban,"Pandara Road, Central Delhi", Central Delhi,Delhi,  Japanese,4.5,190,800
Talli Station,"Rajendra Bhawan,Rajendra Place, West Delhi", West Delhi,Delhi,North Indian,4.1,82,1500
Talli Station,"Rajendra Bhawan,Rajendra Place, West Delhi", West Delhi,Delhi,  Chinese,4.1,82,1500
Talli Station,"Rajendra Bhawan,Rajendra Place, West Delhi", West Delhi,Delhi,  Fast Food,4.1,82,1500
Sly Granny,"Khan Market, Central Delhi", Central Delhi,Delhi,European,4.5,146,2500
Sly Granny,"Khan Market, Central Delhi", Central Delhi,Delhi,  American,4.5,146,2500
Naivedyam,"East Patel Nagar, West Delhi", West Delhi,Delhi,South Indian,4.3,453,500
Lanterns Kitchen & Bar,"Rajendra Bhawan,Rajendra Place, West Delhi", West Delhi,Delhi,Finger Food,4.2,614,1600
Lanterns Kitchen & Bar,"Rajendra Bhawan,Rajendra Place, West Delhi", West Delhi,Delhi,  North Indian,4.2,614,1600
Lanterns Kitchen & Bar,"Rajendra Bhawan,Rajendra Place, West Delhi", West Delhi,Delhi,  Italian,4.2,614,1600
Lanterns Kitchen & Bar,"Rajendra Bhawan,Rajendra Place, West Delhi", West Delhi,Delhi,  Chinese,4.2,614,1600
Gola Sizzlers,"Khan Market, Central Delhi", Central Delhi,Delhi,Sizzlers,4.0,37,1200
Gola Sizzlers,"Khan Market, Central Delhi", Central Delhi,Delhi,  North Indian,4.0,37,1200
Gola Sizzlers,"Khan Market, Central Delhi", Central Delhi,Delhi,  Chinese,4.0,37,1200
Out Of The Box,"Khan Market, Central Delhi", Central Delhi,Delhi,World Cuisine,4.1,634,2000
Out Of The Box,"Khan Market, Central Delhi", Central Delhi,Delhi,  Multi-Cuisine,4.1,634,2000
Out Of The Box,"Khan Market, Central Delhi", Central Delhi,Delhi,  North Indian,4.1,634,2000
Out Of The Box,"Khan Market, Central Delhi", Central Delhi,Delhi,  Italian,4.1,634,2000
Out Of The Box,"Khan Market, Central Delhi", Central Delhi,Delhi,  Chinese,4.1,634,2000
Out Of The Box,"Khan Market, Central Delhi", Central Delhi,Delhi,  Continental,4.1,634,2000
Out Of The Box,"Khan Market, Central Delhi", Central Delhi,Delhi,  Oriental ,4.1,634,2000
Out Of The Box,"Khan Market, Central Delhi", Central Delhi,Delhi,  Tex Mex,4.1,634,2000
Wok in the Clouds,"Khan Market, Central Delhi", Central Delhi,Delhi,Chinese,4.3,646,2200
Wok in the Clouds,"Khan Market, Central Delhi", Central Delhi,Delhi,  Thai,4.3,646,2200
Wok in the Clouds,"Khan Market, Central Delhi", Central Delhi,Delhi,  Asian,4.3,646,2200
Wok in the Clouds,"Khan Market, Central Delhi", Central Delhi,Delhi,  North Indian,4.3,646,2200
Wok in the Clouds,"Khan Market, Central Delhi", Central Delhi,Delhi,  Continental,4.3,646,2200
MGM Club,"MGM Residency 19,Daryaganj, Central Delhi", Central Delhi,Delhi,North Indian,4.4,11,1800
MGM Club,"MGM Residency 19,Daryaganj, Central Delhi", Central Delhi,Delhi,  Mughlai,4.4,11,1800
MGM Club,"MGM Residency 19,Daryaganj, Central Delhi", Central Delhi,Delhi,  Chinese,4.4,11,1800
Sandoz,"Ashok Vihar Phase - 2, North Delhi", North Delhi,Delhi,North Indian,4.3,851,1000
Sandoz,"Ashok Vihar Phase - 2, North Delhi", North Delhi,Delhi,  Chinese,4.3,851,1000
Molecule Air Bar,"Green Park, South Delhi", South Delhi,Delhi,North Indian,4.2,555,1500
Spezia Bistro,"Hudson Lane, North Delhi", North Delhi,Delhi,Fast Food,4.5,1482,1200
Spezia Bistro,"Hudson Lane, North Delhi", North Delhi,Delhi,  Italian,4.5,1482,1200
Spezia Bistro,"Hudson Lane, North Delhi", North Delhi,Delhi,  Continental,4.5,1482,1200
Spezia Bistro,"Hudson Lane, North Delhi", North Delhi,Delhi,  Oriental ,4.5,1482,1200
Clue,"Punjabi Bagh, West Delhi", West Delhi,Delhi,North Indian,3.9,1296,1500
Clue,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Italian,3.9,1296,1500
Clue,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Continental,3.9,1296,1500
Clue,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Chinese,3.9,1296,1500
Clue,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Oriental ,3.9,1296,1500
Clue,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Street Food,3.9,1296,1500
Thalassery Restaurant,"Rajinder Nagar, West Delhi", West Delhi,Delhi,North Indian,5.0,1,800
Thalassery Restaurant,"Rajinder Nagar, West Delhi", West Delhi,Delhi,  Chinese,5.0,1,800
Thalassery Restaurant,"Rajinder Nagar, West Delhi", West Delhi,Delhi,  Fast Food,5.0,1,800
Anglow,"Khan Market, Central Delhi", Central Delhi,Delhi,North Indian,4.3,85,2200
Anglow,"Khan Market, Central Delhi", Central Delhi,Delhi,  European,4.3,85,2200
Anglow,"Khan Market, Central Delhi", Central Delhi,Delhi,  Continental,4.3,85,2200
Yellow Brick Road,"Ambassador,Khan Market, Central Delhi", Central Delhi,Delhi,Continental,4.4,532,3500
Yellow Brick Road,"Ambassador,Khan Market, Central Delhi", Central Delhi,Delhi,  North Indian,4.4,532,3500
Yellow Brick Road,"Ambassador,Khan Market, Central Delhi", Central Delhi,Delhi,  Italian,4.4,532,3500
Yellow Brick Road,"Ambassador,Khan Market, Central Delhi", Central Delhi,Delhi,  South Indian,4.4,532,3500
Suruchi,"Karol Bagh, Central Delhi", Central Delhi,Delhi,Rajasthani,4.2,55,800
Suruchi,"Karol Bagh, Central Delhi", Central Delhi,Delhi,  North Indian,4.2,55,800
Suruchi,"Karol Bagh, Central Delhi", Central Delhi,Delhi,  Gujarati,4.2,55,800
Sevilla,"The Claridges,Aurangzeb Road, Central Delhi", Central Delhi,Delhi,Italian,4.5,306,5000
Sevilla,"The Claridges,Aurangzeb Road, Central Delhi", Central Delhi,Delhi,  Spanish,4.5,306,5000
Sandoz,"Lajpat Nagar - 3, South Delhi", South Delhi,Delhi,North Indian,4.3,431,1000
Sandoz,"Lajpat Nagar - 3, South Delhi", South Delhi,Delhi,  Chinese,4.3,431,1000
Aura,"The Claridges,Aurangzeb Road, Central Delhi", Central Delhi,Delhi,Finger Food,4.7,3,4000
BFF (Beer Food Feast) Restro Bar,"Karol Bagh, Central Delhi", Central Delhi,Delhi,North Indian,4.1,25,2000
BFF (Beer Food Feast) Restro Bar,"Karol Bagh, Central Delhi", Central Delhi,Delhi,  Continental,4.1,25,2000
BFF (Beer Food Feast) Restro Bar,"Karol Bagh, Central Delhi", Central Delhi,Delhi,  Oriental ,4.1,25,2000
BFF (Beer Food Feast) Restro Bar,"Karol Bagh, Central Delhi", Central Delhi,Delhi,  Finger Food,4.1,25,2000
La Vie Pizzeria,"Khan Market, Central Delhi", Central Delhi,Delhi,Italian,4.3,120,1500
La Vie Pizzeria,"Khan Market, Central Delhi", Central Delhi,Delhi,  Pizza,4.3,120,1500
Punjab Grill,"Khan Market, Central Delhi", Central Delhi,Delhi,North Indian,4.1,156,2200
Punjab Grill,"Khan Market, Central Delhi", Central Delhi,Delhi,  Mughlai,4.1,156,2200
Castle Barbeque,"Pacific Mall,Tagore Garden, West Delhi", West Delhi,Delhi,North Indian,4.0,1652,2000
Castle Barbeque,"Pacific Mall,Tagore Garden, West Delhi", West Delhi,Delhi,  Chinese,4.0,1652,2000
Lazeez Affaire,"Malcha Marg Shopping Complex,Chanakyapuri, South Delhi", South Delhi,Delhi,North Indian,4.4,1275,2600
Lazeez Affaire,"Malcha Marg Shopping Complex,Chanakyapuri, South Delhi", South Delhi,Delhi,  Chinese,4.4,1275,2600
Lazeez Affaire,"Malcha Marg Shopping Complex,Chanakyapuri, South Delhi", South Delhi,Delhi,  Mughlai,4.4,1275,2600
Gola Sizzlers,"Preet Vihar, East Delhi", East Delhi,Delhi,Sizzlers,4.2,83,1200
Gola Sizzlers,"Preet Vihar, East Delhi", East Delhi,Delhi,  North Indian,4.2,83,1200
Gola Sizzlers,"Preet Vihar, East Delhi", East Delhi,Delhi,  Chinese,4.2,83,1200
Socia L Affaire,"Karol Bagh, Central Delhi", Central Delhi,Delhi,Multi-Cuisine,3.6,51,1500
Socia L Affaire,"Karol Bagh, Central Delhi", Central Delhi,Delhi,  North Indian,3.6,51,1500
Socia L Affaire,"Karol Bagh, Central Delhi", Central Delhi,Delhi,  Italian,3.6,51,1500
Socia L Affaire,"Karol Bagh, Central Delhi", Central Delhi,Delhi,  European,3.6,51,1500
Socia L Affaire,"Karol Bagh, Central Delhi", Central Delhi,Delhi,  Oriental ,3.6,51,1500
Jade,"The Claridges,Aurangzeb Road, Central Delhi", Central Delhi,Delhi,Chinese,4.0,40,2500
Jade,"The Claridges,Aurangzeb Road, Central Delhi", Central Delhi,Delhi,  Seafood,4.0,40,2500
Lazy Bear,"Hudson Lane, North Delhi", North Delhi,Delhi,Multi-Cuisine,4.1,570,1100
Lazy Bear,"Hudson Lane, North Delhi", North Delhi,Delhi,  North Indian,4.1,570,1100
Lazy Bear,"Hudson Lane, North Delhi", North Delhi,Delhi,  Italian,4.1,570,1100
Lazy Bear,"Hudson Lane, North Delhi", North Delhi,Delhi,  Chinese,4.1,570,1100
Lazy Bear,"Hudson Lane, North Delhi", North Delhi,Delhi,  Continental,4.1,570,1100
Local heights,"Punjabi Bagh, West Delhi", West Delhi,Delhi,North Indian,3.8,426,800
Kaarobaar,"Rajinder Nagar, West Delhi", West Delhi,Delhi,North Indian,3.9,12,900
Kaarobaar,"Rajinder Nagar, West Delhi", West Delhi,Delhi,  Fast Food,3.9,12,900
Kaarobaar,"Rajinder Nagar, West Delhi", West Delhi,Delhi,  Chinese,3.9,12,900
SAZ,"Sundar Nagar, Central Delhi", Central Delhi,Delhi,American,4.2,40,3000
The Waffle Co.,"Rajinder Nagar, West Delhi", West Delhi,Delhi,Desserts,5.0,1,400
The Waffle Co.,"Rajinder Nagar, West Delhi", West Delhi,Delhi,  Waffle,5.0,1,400
The Waffle Co.,"Rajinder Nagar, West Delhi", West Delhi,Delhi,  Shakes,5.0,1,400
Qubitos - The Terrace Cafe,"Rajouri Garden, West Delhi", West Delhi,Delhi,Multi-Cuisine,4.1,2422,1500
Qubitos - The Terrace Cafe,"Rajouri Garden, West Delhi", West Delhi,Delhi,  North Indian,4.1,2422,1500
Qubitos - The Terrace Cafe,"Rajouri Garden, West Delhi", West Delhi,Delhi,  Italian,4.1,2422,1500
Qubitos - The Terrace Cafe,"Rajouri Garden, West Delhi", West Delhi,Delhi,  Thai,4.1,2422,1500
Qubitos - The Terrace Cafe,"Rajouri Garden, West Delhi", West Delhi,Delhi,  Mexican,4.1,2422,1500
Qubitos - The Terrace Cafe,"Rajouri Garden, West Delhi", West Delhi,Delhi,  European,4.1,2422,1500
Bell Pepperz,"Community Centre,Ashok Vihar Phase - 2, North Delhi", North Delhi,Delhi,North Indian,4.4,643,1200
Bell Pepperz,"Community Centre,Ashok Vihar Phase - 2, North Delhi", North Delhi,Delhi,  Oriental ,4.4,643,1200
736 AD Cafe & Bar,"Vijay Nagar, North Delhi", North Delhi,Delhi,Multi-Cuisine,4.2,2062,1500
736 AD Cafe & Bar,"Vijay Nagar, North Delhi", North Delhi,Delhi,  Italian,4.2,2062,1500
736 AD Cafe & Bar,"Vijay Nagar, North Delhi", North Delhi,Delhi,  Chinese,4.2,2062,1500
736 AD Cafe & Bar,"Vijay Nagar, North Delhi", North Delhi,Delhi,  Continental,4.2,2062,1500
736 AD Cafe & Bar,"Vijay Nagar, North Delhi", North Delhi,Delhi,  Lebanese,4.2,2062,1500
Jamun,"Lodhi Colony, South Delhi", South Delhi,Delhi,North Indian,4.4,165,3000
Jamun,"Lodhi Colony, South Delhi", South Delhi,Delhi,  Seafood,4.4,165,3000
Jamun,"Lodhi Colony, South Delhi", South Delhi,Delhi,  Andhra,4.4,165,3000
Jamun,"Lodhi Colony, South Delhi", South Delhi,Delhi,  Kerala,4.4,165,3000
Ping's Cafe Orient,"Lodhi Colony, South Delhi", South Delhi,Delhi,Asian,4.4,306,2100
Maini's Green Leaf,"Unity One Mall,Shahdara, East Delhi", East Delhi,Delhi,North Indian,4.3,340,1000
Maini's Green Leaf,"Unity One Mall,Shahdara, East Delhi", East Delhi,Delhi,  Italian,4.3,340,1000
Maini's Green Leaf,"Unity One Mall,Shahdara, East Delhi", East Delhi,Delhi,  Chinese,4.3,340,1000
Elan,"The Lodhi,Lodhi Road, South Delhi", South Delhi,Delhi,Continental,4.3,203,4000
